user_id,session_id,action,product_id,timestamp
U864,S04993,purchase,P005,2024-09-06 01:17:24
U289,S00379,view,P054,2024-09-14 02:32:56
U780,S03511,view,P025,2024-09-16 07:17:21
U428,S04094,view,P088,2024-09-23 10:35:10
U875,S03841,purchase,P040,2024-09-19 10:22:22
U950,S03662,purchase,P035,2024-09-04 14:49:33
U086,S03261,view,P009,2024-09-08 13:55:45
U373,S03359,view,P091,2024-09-26 01:37:50
U167,S00541,click,P026,2024-09-19 01:11:42
U279,S04794,view,P006,2024-09-18 04:24:17
U561,S00269,view,P048,2024-09-28 04:48:25
U876,S04575,view,P058,2024-09-17 06:47:49
U820,S01993,click,P030,2024-09-08 21:07:37
U742,S02195,view,P040,2024-09-21 01:42:09
U885,S04158,click,P023,2024-09-06 06:03:05
U747,S02800,view,P055,2024-09-23 15:54:22
U258,S00496,click,P064,2024-09-28 10:11:33
U645,S04034,view,P099,2024-09-10 18:28:29
U848,S02676,view,P005,2024-09-26 14:26:00
U527,S02629,click,P089,2024-09-29 02:32:13
U460,S00839,purchase,P052,2024-09-10 20:28:15
U544,S03612,view,P027,2024-09-28 20:43:57
U080,S04914,click,P050,2024-09-12 07:27:33
U468,S04762,purchase,P023,2024-09-13 12:46:21
U035,S04804,purchase,P005,2024-09-29 03:55:15
U658,S04738,view,P093,2024-09-14 22:34:06
U117,S01918,click,P085,2024-09-29 20:14:51
U586,S04645,purchase,P078,2024-09-17 14:28:12
U272,S04960,click,P094,2024-09-17 11:38:26
U287,S02902,purchase,P098,2024-09-27 20:25:54
U962,S01096,view,P082,2024-09-08 01:35:32
U292,S00756,purchase,P022,2024-09-05 16:11:34
U177,S03230,view,P046,2024-09-09 13:36:34
U131,S00059,click,P011,2024-09-26 17:26:57
U823,S04501,view,P026,2024-09-06 12:21:32
U248,S04545,purchase,P061,2024-09-01 10:15:30
U529,S03093,click,P051,2024-09-21 13:17:28
U919,S03643,click,P074,2024-09-19 07:16:08
U215,S03377,view,P100,2024-09-01 13:18:43
U917,S04841,purchase,P098,2024-09-24 10:45:44
U412,S00674,click,P069,2024-09-19 22:26:47
U696,S02453,purchase,P035,2024-09-26 19:06:08
U430,S04913,view,P059,2024-09-06 10:00:08
U875,S01540,view,P021,2024-09-02 00:47:09
U293,S03334,click,P017,2024-09-16 01:01:20
U344,S03736,view,P079,2024-09-27 21:57:45
U740,S01817,click,P012,2024-09-15 18:58:43
U330,S00290,purchase,P010,2024-09-14 10:48:07
U527,S02837,purchase,P079,2024-09-08 20:43:48
U671,S00795,purchase,P043,2024-09-21 02:51:19
U762,S01479,purchase,P090,2024-09-27 02:35:47
U615,S02370,click,P008,2024-09-09 11:10:15
U300,S03202,view,P038,2024-09-06 12:20:44
U089,S02263,purchase,P019,2024-09-02 05:59:09
U021,S00524,click,P043,2024-09-04 04:58:51
U491,S04240,click,P051,2024-09-13 15:12:03
U196,S02525,view,P057,2024-09-24 00:23:38
U702,S04355,click,P089,2024-09-13 06:08:07
U484,S03547,view,P016,2024-09-02 19:17:04
U491,S03089,view,P068,2024-09-13 06:33:09
U689,S00135,click,P046,2024-09-11 13:54:13
U513,S02190,click,P047,2024-09-03 07:14:40
U808,S03097,click,P032,2024-09-08 02:54:57
U300,S02224,click,P018,2024-09-18 11:09:48
U467,S04947,purchase,P018,2024-09-23 04:02:42
U507,S01837,view,P046,2024-09-10 06:45:23
U007,S02364,view,P069,2024-09-16 17:26:58
U025,S03231,view,P019,2024-09-06 01:44:45
U005,S00575,purchase,P032,2024-09-07 13:17:57
U652,S03537,click,P049,2024-09-03 18:12:24
U600,S03882,purchase,P010,2024-09-09 14:53:09
U107,S03975,click,P076,2024-09-02 07:40:30
U864,S02359,purchase,P091,2024-09-16 06:23:27
U128,S03847,view,P021,2024-09-29 20:08:00
U844,S01951,purchase,P078,2024-09-14 17:45:01
U612,S03260,view,P045,2024-09-01 14:12:05
U609,S04692,view,P079,2024-09-03 08:31:01
U512,S03547,view,P006,2024-09-25 09:52:34
U156,S00367,click,P006,2024-09-26 21:20:12
U469,S03171,click,P070,2024-09-14 01:38:14
U815,S00460,purchase,P034,2024-09-15 14:00:09
U892,S01928,purchase,P059,2024-09-18 03:52:20
U754,S01043,view,P047,2024-09-01 11:43:53
U268,S00226,purchase,P080,2024-09-23 13:59:19
U819,S00382,view,P062,2024-09-25 00:30:34
U059,S03520,click,P094,2024-09-29 16:25:31
U865,S01248,click,P044,2024-09-04 22:33:53
U669,S02783,click,P057,2024-09-23 10:45:25
U409,S00444,purchase,P034,2024-09-12 14:44:47
U500,S00241,purchase,P025,2024-09-26 14:40:27
U990,S03214,click,P035,2024-09-28 05:01:44
U092,S04091,purchase,P068,2024-09-02 06:46:40
U899,S01829,click,P007,2024-09-12 02:50:05
U515,S04871,click,P040,2024-09-02 06:21:49
U878,S00258,click,P037,2024-09-08 02:40:57
U055,S00005,purchase,P024,2024-09-28 09:21:23
U062,S01225,click,P053,2024-09-17 20:57:08
U786,S00527,view,P091,2024-09-29 11:49:01
U442,S04826,click,P018,2024-09-26 02:47:55
U209,S03884,purchase,P060,2024-09-12 04:57:23
U969,S02782,purchase,P051,2024-09-22 02:06:06
U712,S04330,click,P047,2024-09-29 01:07:24
U218,S02580,purchase,P066,2024-09-20 02:51:02
U460,S04488,view,P012,2024-09-16 06:57:16
U470,S01029,purchase,P066,2024-09-05 23:57:06
U751,S00406,purchase,P018,2024-09-27 05:08:05
U277,S02194,view,P023,2024-09-02 16:45:16
U674,S04628,purchase,P006,2024-09-15 10:40:47
U288,S03262,click,P059,2024-09-28 05:41:29
U710,S00317,view,P072,2024-09-10 17:27:32
U750,S03814,purchase,P064,2024-09-07 14:23:48
U738,S03646,purchase,P069,2024-09-12 21:13:41
U412,S02518,view,P032,2024-09-04 23:21:10
U155,S04397,view,P029,2024-09-19 06:25:09
U566,S01709,click,P085,2024-09-15 21:41:58
U229,S03621,purchase,P026,2024-09-01 11:43:37
U140,S00813,click,P048,2024-09-04 09:48:36
U539,S00711,click,P034,2024-09-26 16:29:05
U575,S02411,view,P099,2024-09-09 14:38:23
U421,S01199,view,P059,2024-09-03 14:34:41
U556,S02547,purchase,P086,2024-09-14 07:39:51
U674,S02317,purchase,P082,2024-09-08 03:45:31
U690,S02615,purchase,P064,2024-09-12 17:06:22
U835,S02258,view,P051,2024-09-18 03:34:52
U261,S03890,purchase,P072,2024-09-14 11:47:22
U338,S03208,purchase,P023,2024-09-28 10:59:28
U631,S03105,view,P050,2024-09-19 05:30:47
U934,S03671,click,P087,2024-09-23 04:35:02
U948,S04955,view,P006,2024-09-13 16:53:34
U292,S00769,view,P052,2024-09-22 21:12:40
U125,S00030,click,P094,2024-09-27 15:05:55
U810,S03370,purchase,P036,2024-09-17 06:02:40
U813,S02320,purchase,P022,2024-09-22 11:26:20
U662,S01266,purchase,P075,2024-09-15 13:27:25
U724,S03379,purchase,P095,2024-09-16 16:53:42
U994,S04437,view,P065,2024-09-09 06:35:57
U224,S04576,click,P033,2024-09-24 07:48:40
U035,S03009,purchase,P084,2024-09-23 07:22:38
U473,S01883,click,P005,2024-09-17 03:40:16
U287,S02629,click,P057,2024-09-06 12:39:15
U469,S00334,click,P042,2024-09-23 11:31:22
U528,S04838,purchase,P072,2024-09-12 16:05:25
U546,S00514,view,P084,2024-09-06 14:54:17
U282,S04628,click,P097,2024-09-25 03:16:05
U990,S00882,purchase,P026,2024-09-22 18:59:10
U201,S03208,view,P086,2024-09-18 01:49:30
U961,S02017,purchase,P043,2024-09-15 16:30:30
U038,S04916,click,P082,2024-09-10 19:13:24
U165,S02105,click,P077,2024-09-07 18:06:46
U203,S03921,purchase,P020,2024-09-10 19:25:56
U447,S04641,click,P015,2024-09-05 03:45:41
U477,S00145,purchase,P028,2024-09-07 20:11:22
U632,S03591,purchase,P074,2024-09-27 10:56:55
U975,S02215,purchase,P084,2024-09-07 18:34:00
U843,S04882,view,P061,2024-09-19 14:11:56
U842,S01149,view,P029,2024-09-07 14:02:16
U543,S00731,click,P019,2024-09-05 15:50:31
U254,S01316,purchase,P100,2024-09-11 11:54:17
U909,S03340,view,P078,2024-09-09 13:18:54
U573,S02789,view,P005,2024-09-04 17:09:43
U011,S03304,click,P001,2024-09-24 13:04:17
U512,S02689,purchase,P079,2024-09-01 21:19:18
U064,S04868,purchase,P072,2024-09-15 03:02:04
U838,S04061,view,P072,2024-09-18 20:23:53
U520,S03202,view,P017,2024-09-02 18:37:49
U325,S01590,purchase,P049,2024-09-02 03:02:42
U063,S04969,view,P018,2024-09-20 18:10:52
U286,S02129,purchase,P024,2024-09-11 06:41:24
U253,S00842,purchase,P026,2024-09-08 08:30:50
U575,S02654,purchase,P061,2024-09-07 06:02:28
U116,S02115,view,P089,2024-09-25 14:08:10
U895,S04297,click,P068,2024-09-10 01:53:40
U608,S04065,click,P024,2024-09-01 20:37:50
U417,S02296,view,P077,2024-09-09 16:40:09
U705,S03452,purchase,P070,2024-09-26 14:57:09
U316,S04686,purchase,P074,2024-09-18 13:22:33
U659,S02019,purchase,P082,2024-09-17 13:24:11
U852,S04167,view,P043,2024-09-14 18:02:44
U216,S04013,view,P090,2024-09-05 04:08:00
U416,S03470,view,P039,2024-09-29 10:14:45
U644,S01632,view,P060,2024-09-24 17:29:13
U750,S04784,purchase,P097,2024-09-06 14:03:54
U464,S00670,view,P063,2024-09-10 19:28:25
U017,S04859,purchase,P011,2024-09-13 08:33:42
U320,S02538,purchase,P042,2024-09-17 12:17:25
U133,S04342,view,P056,2024-09-04 02:34:39
U023,S00724,click,P087,2024-09-03 05:13:30
U420,S03979,click,P046,2024-09-02 04:03:48
U339,S03461,click,P018,2024-09-06 17:05:53
U760,S02338,purchase,P056,2024-09-21 03:56:12
U422,S01203,view,P034,2024-09-18 20:00:27
U910,S02864,view,P012,2024-09-21 22:46:50
U440,S04015,click,P097,2024-09-19 20:08:20
U059,S02680,click,P034,2024-09-23 01:28:31
U915,S04380,purchase,P057,2024-09-12 17:56:14
U236,S02677,view,P049,2024-09-23 18:49:19
U658,S00052,purchase,P012,2024-09-12 03:56:59
U275,S00455,view,P076,2024-09-05 21:23:40
U800,S01199,click,P065,2024-09-04 08:00:54
U731,S01154,view,P048,2024-09-21 05:29:14
U584,S03860,view,P012,2024-09-23 07:31:59
U713,S04397,click,P046,2024-09-06 04:35:38
U808,S03665,click,P008,2024-09-28 17:02:34
U009,S03653,view,P073,2024-09-02 23:25:00
U756,S04507,view,P035,2024-09-29 05:59:56
U570,S00061,purchase,P051,2024-09-22 10:42:41
U948,S00946,view,P017,2024-09-16 09:45:41
U148,S00365,purchase,P038,2024-09-20 17:28:24
U758,S02071,click,P057,2024-09-22 15:35:19
U940,S00083,click,P092,2024-09-13 09:27:19
U147,S01509,view,P051,2024-09-20 12:42:48
U788,S04526,purchase,P020,2024-09-10 04:56:46
U376,S02095,view,P068,2024-09-14 15:34:27
U578,S01977,view,P005,2024-09-12 13:43:05
U568,S02597,view,P012,2024-09-17 16:59:19
U059,S02995,view,P086,2024-09-27 14:46:56
U640,S01352,click,P063,2024-09-04 03:34:05
U003,S04976,purchase,P075,2024-09-18 05:13:51
U563,S04687,purchase,P076,2024-09-04 13:29:14
U630,S00746,purchase,P068,2024-09-08 03:12:49
U067,S02938,view,P048,2024-09-20 14:33:31
U784,S01706,view,P087,2024-09-21 18:43:26
U440,S03950,click,P046,2024-09-14 03:42:02
U538,S03071,purchase,P083,2024-09-26 08:33:05
U575,S01380,view,P080,2024-09-11 08:14:53
U399,S04939,click,P044,2024-09-11 14:37:34
U709,S01375,click,P010,2024-09-17 20:51:57
U131,S02993,purchase,P009,2024-09-08 23:57:56
U283,S02573,click,P096,2024-09-05 11:04:45
U320,S00036,view,P073,2024-09-10 10:11:31
U292,S04151,view,P098,2024-09-17 22:26:27
U470,S00756,click,P032,2024-09-06 21:26:49
U866,S00350,purchase,P055,2024-09-25 08:12:01
U078,S01222,view,P093,2024-09-09 23:10:19
U852,S03508,purchase,P009,2024-09-20 16:51:11
U710,S02965,view,P067,2024-09-24 08:07:50
U781,S02331,view,P025,2024-09-01 07:51:52
U841,S00057,click,P031,2024-09-12 23:47:18
U926,S04960,view,P093,2024-09-24 19:37:02
U787,S03704,click,P042,2024-09-15 23:33:43
U709,S00172,view,P057,2024-09-03 10:31:23
U837,S03156,click,P017,2024-09-06 17:33:49
U511,S01512,purchase,P040,2024-09-05 02:53:37
U654,S03231,view,P087,2024-09-27 13:08:38
U453,S00865,view,P049,2024-09-15 09:29:43
U820,S01463,click,P058,2024-09-05 08:11:27
U413,S04594,view,P069,2024-09-07 20:39:39
U584,S03737,click,P092,2024-09-02 07:46:03
U058,S00514,click,P079,2024-09-12 18:41:21
U068,S04907,click,P095,2024-09-12 20:39:08
U968,S04003,click,P098,2024-09-01 08:43:01
U073,S02537,purchase,P055,2024-09-16 22:58:27
U409,S00303,purchase,P055,2024-09-17 22:27:25
U713,S03492,view,P062,2024-09-28 01:34:40
U219,S02677,view,P041,2024-09-01 19:21:13
U798,S00950,purchase,P093,2024-09-04 02:09:25
U099,S04786,purchase,P008,2024-09-06 09:44:54
U218,S00572,click,P031,2024-09-07 23:33:25
U156,S04419,click,P003,2024-09-13 14:09:47
U643,S01166,view,P097,2024-09-28 08:44:57
U402,S04278,view,P038,2024-09-25 18:59:32
U771,S01462,click,P002,2024-09-16 04:01:41
U704,S01778,purchase,P015,2024-09-17 23:43:28
U609,S00857,purchase,P067,2024-09-03 12:16:18
U488,S03419,purchase,P031,2024-09-04 17:39:27
U112,S01680,click,P024,2024-09-25 22:05:56
U032,S03109,purchase,P060,2024-09-09 23:06:24
U818,S01417,purchase,P003,2024-09-02 11:23:15
U848,S00892,purchase,P032,2024-09-11 16:28:30
U125,S02080,view,P056,2024-09-22 07:56:03
U746,S03121,view,P096,2024-09-09 04:05:43
U096,S01279,view,P006,2024-09-06 15:52:19
U304,S04604,purchase,P071,2024-09-25 16:07:34
U647,S02351,purchase,P082,2024-09-21 04:42:45
U922,S01694,purchase,P066,2024-09-26 14:27:43
U394,S01490,click,P089,2024-09-29 21:49:51
U305,S01457,view,P055,2024-09-18 22:26:18
U759,S01266,view,P074,2024-09-11 07:12:01
U239,S00547,click,P030,2024-09-14 10:27:20
U542,S02417,click,P067,2024-09-02 00:50:20
U030,S00047,view,P091,2024-09-26 21:30:26
U557,S00684,view,P072,2024-09-06 22:24:05
U100,S04613,click,P061,2024-09-18 06:53:32
U621,S02408,view,P013,2024-09-26 12:03:06
U454,S01296,purchase,P090,2024-09-14 20:10:37
U089,S00886,view,P073,2024-09-12 22:04:38
U067,S00158,click,P046,2024-09-01 04:04:32
U446,S03975,purchase,P066,2024-09-25 18:58:02
U371,S00574,click,P064,2024-09-15 05:47:19
U249,S04851,purchase,P008,2024-09-19 23:41:59
U029,S02306,click,P022,2024-09-28 05:43:11
U584,S04916,view,P079,2024-09-11 21:19:04
U774,S01512,purchase,P022,2024-09-20 22:39:18
U811,S03974,view,P020,2024-09-02 00:39:36
U341,S02201,click,P024,2024-09-11 20:28:54
U562,S01813,purchase,P069,2024-09-21 21:28:17
U971,S03414,click,P042,2024-09-23 12:22:04
U658,S04293,view,P028,2024-09-13 13:10:32
U930,S04548,purchase,P046,2024-09-11 02:43:01
U832,S02820,purchase,P057,2024-09-27 15:06:30
U972,S00750,view,P065,2024-09-29 18:45:47
U196,S01057,purchase,P007,2024-09-22 19:21:24
U245,S00628,click,P009,2024-09-18 21:25:31
U443,S01765,view,P065,2024-09-24 05:21:30
U259,S01786,click,P051,2024-09-16 17:20:39
U065,S02156,purchase,P019,2024-09-07 06:34:07
U650,S02723,purchase,P065,2024-09-25 20:13:37
U334,S04380,click,P038,2024-09-15 08:14:38
U566,S04063,click,P086,2024-09-24 13:20:19
U330,S04520,purchase,P058,2024-09-09 05:28:39
U699,S03465,click,P090,2024-09-06 18:26:04
U835,S01685,view,P018,2024-09-18 17:19:44
U587,S02571,view,P004,2024-09-24 00:45:43
U533,S01716,purchase,P029,2024-09-22 23:25:53
U921,S01408,click,P032,2024-09-16 15:43:27
U164,S01021,view,P019,2024-09-08 21:35:38
U169,S00458,view,P068,2024-09-22 13:04:59
U937,S00214,click,P098,2024-09-02 16:18:24
U174,S00780,view,P071,2024-09-19 16:39:06
U710,S00104,view,P002,2024-09-03 19:30:19
U948,S04218,view,P057,2024-09-12 15:13:22
U110,S02537,click,P020,2024-09-15 17:25:26
U647,S03226,purchase,P032,2024-09-27 02:47:01
U250,S00028,view,P015,2024-09-16 15:26:22
U120,S01050,view,P051,2024-09-21 09:08:11
U033,S03808,purchase,P055,2024-09-14 09:49:18
U574,S00401,click,P078,2024-09-24 23:53:16
U450,S02408,view,P027,2024-09-24 03:26:17
U358,S01199,purchase,P064,2024-09-10 22:21:14
U920,S03493,view,P079,2024-09-11 05:21:44
U977,S04037,view,P062,2024-09-14 08:26:05
U136,S01716,view,P051,2024-09-27 20:10:14
U557,S00541,click,P063,2024-09-22 10:59:44
U588,S03196,purchase,P060,2024-09-06 13:12:34
U863,S02233,view,P035,2024-09-08 03:07:34
U093,S01965,click,P002,2024-09-15 18:56:04
U386,S01675,view,P066,2024-09-04 09:23:25
U732,S00171,click,P079,2024-09-03 08:29:09
U957,S01754,view,P027,2024-09-11 07:12:39
U404,S03440,view,P020,2024-09-05 08:54:27
U632,S02693,click,P076,2024-09-15 04:50:55
U990,S01510,click,P100,2024-09-09 02:36:38
U443,S00734,purchase,P028,2024-09-26 12:47:55
U753,S02252,purchase,P081,2024-09-25 04:30:43
U117,S04557,purchase,P050,2024-09-11 04:27:05
U541,S01161,click,P076,2024-09-29 20:08:15
U508,S00696,click,P018,2024-09-12 14:35:21
U091,S04795,purchase,P061,2024-09-08 08:20:19
U965,S03321,purchase,P003,2024-09-09 18:30:02
U890,S04738,purchase,P010,2024-09-15 21:48:19
U534,S03273,purchase,P076,2024-09-03 01:42:10
U357,S01874,purchase,P011,2024-09-04 16:38:56
U242,S04851,view,P030,2024-09-21 22:42:48
U674,S00444,view,P045,2024-09-10 05:32:07
U080,S04843,click,P001,2024-09-10 16:00:42
U439,S02085,view,P031,2024-09-10 02:47:49
U997,S03564,view,P087,2024-09-10 15:25:20
U304,S04242,purchase,P044,2024-09-25 12:46:26
U212,S01589,view,P021,2024-09-01 18:04:30
U856,S04467,click,P064,2024-09-29 19:02:48
U367,S03751,purchase,P087,2024-09-27 21:02:20
U019,S04607,view,P077,2024-09-21 15:43:38
U411,S02434,view,P044,2024-09-20 23:13:39
U997,S01426,purchase,P060,2024-09-16 01:37:01
U772,S04314,purchase,P008,2024-09-18 07:44:18
U676,S03814,purchase,P029,2024-09-02 17:07:30
U331,S00682,view,P050,2024-09-24 21:55:40
U620,S00294,purchase,P004,2024-09-12 04:24:01
U926,S00361,purchase,P032,2024-09-01 10:12:25
U888,S01619,purchase,P062,2024-09-06 22:18:37
U867,S04446,click,P025,2024-09-11 11:12:45
U010,S03271,view,P026,2024-09-19 15:23:12
U100,S01053,view,P086,2024-09-07 22:58:34
U340,S02408,purchase,P088,2024-09-16 14:34:59
U931,S02621,purchase,P068,2024-09-29 06:47:08
U471,S00376,view,P077,2024-09-03 07:44:54
U579,S03509,click,P019,2024-09-16 01:24:33
U422,S03885,view,P083,2024-09-29 16:43:30
U999,S01705,purchase,P022,2024-09-07 06:36:04
U221,S00539,view,P092,2024-09-12 21:36:51
U113,S00715,view,P023,2024-09-28 11:36:06
U021,S04325,purchase,P037,2024-09-21 16:35:42
U855,S04327,click,P059,2024-09-27 07:55:59
U656,S03761,purchase,P012,2024-09-28 20:09:04
U941,S01070,view,P051,2024-09-29 15:26:38
U779,S04368,view,P072,2024-09-12 21:05:20
U671,S02119,view,P083,2024-09-28 00:04:01
U896,S01267,purchase,P059,2024-09-05 06:04:31
U656,S03193,view,P061,2024-09-07 14:13:06
U772,S03106,view,P090,2024-09-09 10:07:43
U768,S00661,view,P096,2024-09-02 07:51:10
U569,S03485,view,P033,2024-09-27 15:57:10
U168,S00386,view,P057,2024-09-02 17:55:06
U609,S01095,view,P027,2024-09-25 22:07:16
U343,S02560,click,P047,2024-09-23 16:08:28
U192,S03123,purchase,P023,2024-09-11 08:08:01
U551,S00604,click,P024,2024-09-13 07:19:11
U211,S00484,click,P073,2024-09-25 13:22:57
U350,S00054,purchase,P033,2024-09-15 03:45:39
U726,S03294,click,P030,2024-09-05 04:40:01
U896,S02813,view,P006,2024-09-12 13:28:32
U530,S02842,click,P087,2024-09-18 18:33:30
U649,S02493,view,P033,2024-09-18 01:06:32
U371,S03851,view,P097,2024-09-26 16:20:50
U960,S01240,view,P008,2024-09-11 00:13:52
U487,S02655,view,P049,2024-09-04 22:06:09
U074,S02629,purchase,P007,2024-09-27 16:19:00
U098,S04230,click,P060,2024-09-12 12:26:47
U395,S02402,purchase,P068,2024-09-15 08:34:51
U179,S04989,purchase,P061,2024-09-24 16:21:36
U145,S02811,view,P012,2024-09-11 02:57:50
U293,S04592,click,P060,2024-09-23 01:13:11
U093,S04020,purchase,P045,2024-09-29 14:07:30
U670,S02482,purchase,P091,2024-09-05 15:00:12
U325,S01709,click,P021,2024-09-26 11:49:16
U985,S01020,purchase,P006,2024-09-19 18:34:04
U048,S01227,click,P039,2024-09-22 08:30:39
U574,S03315,view,P099,2024-09-18 03:22:48
U583,S01525,purchase,P017,2024-09-18 21:06:42
U310,S02120,view,P020,2024-09-05 02:50:35
U666,S03033,view,P039,2024-09-14 14:07:34
U002,S00642,view,P037,2024-09-01 23:19:49
U141,S03222,view,P060,2024-09-20 05:26:42
U187,S04416,purchase,P063,2024-09-27 01:08:22
U663,S03446,view,P065,2024-09-07 06:26:32
U820,S00462,click,P042,2024-09-29 16:00:20
U111,S01947,click,P076,2024-09-09 21:34:08
U467,S00086,click,P009,2024-09-13 04:07:38
U396,S01189,view,P044,2024-09-26 02:13:41
U207,S03610,click,P084,2024-09-12 10:01:51
U668,S03170,click,P097,2024-09-18 12:52:25
U835,S01716,view,P048,2024-09-09 16:04:36
U355,S00782,view,P079,2024-09-13 02:04:46
U594,S00508,purchase,P003,2024-09-10 13:37:12
U108,S04679,purchase,P026,2024-09-22 09:53:02
U959,S04703,purchase,P033,2024-09-26 00:56:53
U429,S00036,view,P083,2024-09-29 00:44:22
U625,S00756,click,P078,2024-09-03 07:35:23
U678,S00621,click,P087,2024-09-28 12:25:22
U824,S01614,click,P024,2024-09-17 14:23:01
U845,S01176,click,P017,2024-09-26 23:10:17
U175,S00555,view,P087,2024-09-17 14:53:02
U342,S05000,view,P099,2024-09-14 11:20:18
U302,S01148,view,P093,2024-09-15 09:04:56
U453,S03115,click,P097,2024-09-29 18:56:25
U364,S03212,view,P002,2024-09-04 22:04:59
U907,S03953,view,P063,2024-09-14 00:34:11
U006,S00684,purchase,P058,2024-09-08 10:50:24
U298,S02072,purchase,P020,2024-09-01 09:26:32
U233,S01612,click,P064,2024-09-04 09:47:05
U647,S03657,purchase,P099,2024-09-22 11:23:42
U702,S00843,view,P091,2024-09-27 08:47:23
U244,S04136,view,P093,2024-09-04 06:23:51
U724,S02933,purchase,P038,2024-09-27 10:21:28
U081,S02997,click,P006,2024-09-15 21:51:27
U838,S04656,view,P039,2024-09-20 03:30:06
U389,S03235,view,P035,2024-09-05 00:58:55
U671,S04188,purchase,P084,2024-09-01 02:32:41
U123,S00112,purchase,P061,2024-09-01 06:31:37
U209,S04711,view,P067,2024-09-01 01:16:51
U233,S03759,view,P057,2024-09-10 06:11:58
U364,S00382,click,P008,2024-09-10 19:45:57
U148,S04232,click,P030,2024-09-01 12:00:43
U191,S04847,click,P046,2024-09-08 12:47:29
U681,S03303,click,P072,2024-09-02 06:29:19
